teamLoc,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamPTS1,teamPTS2,teamRslt
0,103,27,17,8,3,15,79,40,0.5063,49,30,0.6122,30,10,0.3333,14,13,0.9286,6,38,26,23,1
1,84,17,21,7,2,16,79,28,0.3544,54,19,0.3519,25,9,0.36,22,19,0.8636,11,29,18,22,0
0,109,24,16,6,6,19,102,42,0.4118,67,29,0.4328,35,13,0.3714,15,12,0.8,20,32,29,22,0
1,113,25,14,7,7,16,101,48,0.4752,79,39,0.4937,22,9,0.4091,11,8,0.7273,15,34,25,25,1
0,98,18,11,8,3,26,95,38,0.4,73,34,0.4658,22,4,0.1818,22,18,0.8182,12,37,22,29,0
1,103,26,14,4,6,21,84,34,0.4048,41,24,0.5854,43,10,0.2326,33,25,0.7576,9,44,30,21,1
0,118,32,26,6,3,18,80,40,0.5,54,29,0.537,26,11,0.4231,32,27,0.8438,7,45,20,28,1
1,112,19,10,14,7,21,108,44,0.4074,79,39,0.4937,29,5,0.1724,27,19,0.7037,17,33,27,24,0
0,89,20,10,4,5,11,87,35,0.4023,59,28,0.4746,28,7,0.25,19,12,0.6316,10,39,23,21,0
1,95,17,8,8,2,19,89,38,0.427,65,29,0.4462,24,9,0.375,12,10,0.8333,8,41,30,16,1
0,92,22,12,5,4,18,90,37,0.4111,58,30,0.5172,32,7,0.2188,14,11,0.7857,13,32,23,28,0
1,99,21,9,9,3,18,89,38,0.427,67,31,0.4627,22,7,0.3182,22,16,0.7273,11,34,21,28,1
0,100,26,14,10,6,12,88,36,0.4091,59,23,0.3898,29,13,0.4483,24,15,0.625,17,35,22,29,1
1,95,18,14,11,7,21,89,40,0.4494,58,29,0.5,31,11,0.3548,6,4,0.6667,11,31,27,19,0
0,106,25,9,10,6,19,88,39,0.4432,62,27,0.4355,26,12,0.4615,20,16,0.8,6,45,13,32,1
1,95,24,12,6,6,13,88,37,0.4205,61,28,0.459,27,9,0.3333,21,12,0.5714,7,38,24,16,0
0,87,18,18,6,2,23,81,31,0.3827,53,21,0.3962,28,10,0.3571,16,15,0.9375,10,37,12,17,0
1,93,21,15,7,8,22,77,36,0.4675,55,27,0.4909,22,9,0.4091,24,12,0.5,6,38,22,19,1
0,118,22,16,8,4,20,91,45,0.4945,63,36,0.5714,28,9,0.3214,26,19,0.7308,20,28,31,28,0
1,124,29,14,10,7,20,79,47,0.5949,54,36,0.6667,25,11,0.44,24,19,0.7917,4,26,30,38,1
0,102,14,11,7,2,21,72,36,0.5,44,26,0.5909,28,10,0.3571,23,20,0.8696,5,28,21,29,1
1,95,19,16,6,1,21,72,34,0.4722,42,21,0.5,30,13,0.4333,23,14,0.6087,10,26,33,27,0
0,100,24,17,3,8,19,91,42,0.4615,61,33,0.541,30,9,0.3,7,7,1,5,43,24,24,0
1,103,21,9,9,3,14,93,41,0.4409,76,34,0.4474,17,7,0.4118,21,14,0.6667,9,37,30,19,1
0,108,23,10,14,5,13,95,44,0.4632,68,36,0.5294,27,8,0.2963,19,12,0.6316,15,23,37,26,0
1,115,35,21,5,8,16,80,45,0.5625,55,32,0.5818,25,13,0.52,15,12,0.8,9,32,32,30,1
0,115,16,7,7,3,25,92,40,0.4348,66,31,0.4697,26,9,0.3462,31,26,0.8387,8,37,37,21,1
1,109,20,11,3,9,24,83,37,0.4458,59,29,0.4915,24,8,0.3333,34,27,0.7941,10,31,31,21,0
0,96,14,12,4,5,15,87,36,0.4138,66,32,0.4848,21,4,0.1905,27,20,0.7407,12,44,23,26,0
1,108,24,10,7,5,18,88,39,0.4432,43,22,0.5116,45,17,0.3778,19,13,0.6842,6,39,38,25,1
0,105,26,15,10,2,23,90,41,0.4556,60,28,0.4667,30,13,0.4333,12,10,0.8333,15,32,30,29,1
1,91,28,17,6,6,12,69,32,0.4638,38,21,0.5526,31,11,0.3548,26,16,0.6154,6,27,31,15,0
0,111,23,14,11,4,23,89,41,0.4607,69,31,0.4493,20,10,0.5,22,19,0.8636,12,28,32,31,1
1,104,21,18,10,4,21,83,37,0.4458,41,25,0.6098,42,12,0.2857,23,18,0.7826,11,32,26,24,0
0,112,33,18,7,3,20,95,47,0.4947,64,38,0.5938,31,9,0.2903,14,9,0.6429,16,33,26,34,0
1,121,32,17,10,5,16,86,43,0.5,50,28,0.56,36,15,0.4167,25,20,0.8,8,31,24,39,1
0,96,24,14,4,2,21,87,36,0.4138,54,22,0.4074,33,14,0.4242,12,10,0.8333,15,27,22,33,0
1,119,29,10,12,9,19,82,46,0.561,61,36,0.5902,21,10,0.4762,20,17,0.85,8,31,32,32,1
0,97,25,12,7,1,16,82,37,0.4512,53,27,0.5094,29,10,0.3448,17,13,0.7647,8,23,28,20,0
1,112,35,16,7,4,22,78,47,0.6026,56,36,0.6429,22,11,0.5,9,7,0.7778,4,37,24,24,1
0,104,25,18,10,8,23,78,39,0.5,47,28,0.5957,31,11,0.3548,17,15,0.8824,5,35,24,29,1
1,98,21,17,7,1,14,83,34,0.4096,56,24,0.4286,27,10,0.3704,27,20,0.7407,11,31,19,28,0
0,104,22,9,7,10,22,93,39,0.4194,61,26,0.4262,32,13,0.4063,17,13,0.7647,11,33,27,25,1
1,98,21,14,6,4,15,87,35,0.4023,57,26,0.4561,30,9,0.3,25,19,0.76,15,36,19,35,0
0,95,18,15,7,9,20,86,37,0.4302,68,29,0.4265,18,8,0.4444,15,13,0.8667,6,39,24,26,1
1,88,15,16,7,3,18,84,32,0.381,55,22,0.4,29,10,0.3448,19,14,0.7368,8,37,20,23,0
0,119,28,18,10,5,21,113,47,0.4159,78,32,0.4103,35,15,0.4286,19,10,0.5263,18,42,28,27,1
1,117,35,21,13,4,20,100,44,0.44,54,31,0.5741,46,13,0.2826,20,16,0.8,7,43,23,24,0
0,91,17,21,12,6,20,85,33,0.3882,61,26,0.4262,24,7,0.2917,29,18,0.6207,12,35,18,25,0
1,100,21,19,13,7,26,88,39,0.4432,57,32,0.5614,31,7,0.2258,23,15,0.6522,11,38,25,23,1
0,107,19,16,6,3,20,83,40,0.4819,58,27,0.4655,25,13,0.52,18,14,0.7778,9,46,21,25,1
1,95,20,9,10,5,18,86,35,0.407,55,26,0.4727,31,9,0.2903,19,16,0.8421,2,29,26,13,0
0,87,15,24,4,1,14,76,32,0.4211,53,25,0.4717,23,7,0.3043,19,16,0.8421,6,31,20,24,0
1,120,26,10,11,5,16,97,54,0.5567,69,47,0.6812,28,7,0.25,9,5,0.5556,11,34,30,28,1
0,94,27,17,12,5,19,77,34,0.4416,46,22,0.4783,31,12,0.3871,16,14,0.875,7,28,21,26,0
1,96,21,22,12,6,24,78,36,0.4615,53,24,0.4528,25,12,0.48,17,12,0.7059,10,33,17,23,1
0,115,24,12,8,0,26,86,42,0.4884,64,34,0.5313,22,8,0.3636,35,23,0.6571,14,36,33,26,1
1,109,24,11,6,5,24,83,40,0.4819,50,31,0.62,33,9,0.2727,29,20,0.6897,9,34,30,28,0
0,111,27,20,8,8,15,91,43,0.4725,57,28,0.4912,34,15,0.4412,14,10,0.7143,7,35,33,25,0
1,117,30,15,12,4,17,100,46,0.46,64,30,0.4688,36,16,0.4444,14,9,0.6429,11,37,20,26,1
0,109,22,17,10,5,17,94,46,0.4894,68,36,0.5294,26,10,0.3846,13,7,0.5385,12,27,16,27,0
1,124,20,14,15,3,16,91,43,0.4725,41,25,0.6098,50,18,0.36,25,20,0.8,12,33,31,29,1
0,93,19,19,2,3,21,80,37,0.4625,56,27,0.4821,24,10,0.4167,18,9,0.5,5,42,24,25,1
1,91,18,7,8,3,21,96,33,0.3438,65,26,0.4,31,7,0.2258,28,18,0.6429,13,39,20,17,0
0,100,24,12,9,7,14,81,37,0.4568,47,20,0.4255,34,17,0.5,14,9,0.6429,11,27,24,24,0
1,109,30,12,9,1,15,79,42,0.5316,57,32,0.5614,22,10,0.4545,17,15,0.8824,8,33,23,28,1
0,96,18,14,9,7,22,85,36,0.4235,58,24,0.4138,27,12,0.4444,20,12,0.6,16,26,26,18,0
1,111,21,16,9,3,22,69,38,0.5507,46,24,0.5217,23,14,0.6087,26,21,0.8077,6,29,23,27,1
0,111,17,14,12,7,34,82,38,0.4634,55,30,0.5455,27,8,0.2963,33,27,0.8182,8,32,25,30,0
1,115,16,15,7,4,23,76,35,0.4605,41,24,0.5854,35,11,0.3143,42,34,0.8095,4,34,28,27,1
0,85,18,18,3,5,22,80,35,0.4375,52,27,0.5192,28,8,0.2857,14,7,0.5,12,34,17,23,0
1,90,22,9,10,8,15,82,31,0.378,47,19,0.4043,35,12,0.3429,21,16,0.7619,9,28,24,22,1
0,108,22,27,4,3,21,72,33,0.4583,48,22,0.4583,24,11,0.4583,35,31,0.8857,13,39,22,20,1
1,106,21,7,14,8,19,95,40,0.4211,68,31,0.4559,27,9,0.3333,24,17,0.7083,10,21,25,25,0
0,96,23,10,4,4,16,80,39,0.4875,52,29,0.5577,28,10,0.3571,9,8,0.8889,4,34,31,22,0
1,98,14,7,5,2,14,86,39,0.4535,61,34,0.5574,25,5,0.2,18,15,0.8333,9,32,18,25,1
0,102,21,17,6,6,19,80,39,0.4875,50,25,0.5,30,14,0.4667,14,10,0.7143,14,28,31,17,1
1,93,18,14,8,3,19,79,32,0.4051,45,18,0.4,34,14,0.4118,17,15,0.8824,10,28,12,28,0
0,93,25,17,9,9,19,81,38,0.4691,55,27,0.4909,26,11,0.4231,8,6,0.75,6,26,30,33,0
1,108,20,12,8,9,13,85,36,0.4235,55,23,0.4182,30,13,0.4333,28,23,0.8214,12,34,35,26,1
0,110,27,17,6,3,16,85,41,0.4824,52,24,0.4615,33,17,0.5152,17,11,0.6471,8,32,23,20,0
1,114,27,13,11,3,17,88,42,0.4773,54,25,0.463,34,17,0.5,16,13,0.8125,7,32,36,24,1
0,109,21,15,6,7,20,76,43,0.5658,58,35,0.6034,18,8,0.4444,19,15,0.7895,6,37,28,31,1
1,97,26,12,7,2,17,81,34,0.4198,48,22,0.4583,33,12,0.3636,21,17,0.8095,7,22,29,19,0
0,106,24,10,6,4,16,87,41,0.4713,53,27,0.5094,34,14,0.4118,12,10,0.8333,4,38,27,33,1
1,99,20,10,4,5,18,91,39,0.4286,58,27,0.4655,33,12,0.3636,16,9,0.5625,13,38,23,37,0
0,91,21,17,10,5,16,86,36,0.4186,68,33,0.4853,18,3,0.1667,20,16,0.8,10,27,23,19,0
1,109,30,19,10,6,16,88,43,0.4886,68,34,0.5,20,9,0.45,16,14,0.875,12,35,29,31,1
0,112,26,20,6,4,31,79,44,0.557,53,28,0.5283,26,16,0.6154,14,8,0.5714,6,32,38,24,1
1,111,14,13,12,3,16,79,37,0.4684,58,30,0.5172,21,7,0.3333,38,30,0.7895,9,29,21,26,0
0,104,19,19,9,6,28,79,36,0.4557,54,29,0.537,25,7,0.28,30,25,0.8333,8,34,30,27,0
1,110,25,13,8,6,23,83,38,0.4578,61,30,0.4918,22,8,0.3636,31,26,0.8387,10,29,29,29,1
0,115,30,20,9,8,23,91,44,0.4835,58,30,0.5172,33,14,0.4242,18,13,0.7222,9,38,25,34,0
1,117,27,16,9,7,16,92,44,0.4783,64,31,0.4844,28,13,0.4643,19,16,0.8421,5,34,30,37,1
0,99,17,6,12,1,22,91,42,0.4615,64,34,0.5313,27,8,0.2963,8,7,0.875,5,27,26,24,0
1,120,25,14,5,7,13,77,40,0.5195,34,23,0.6765,43,17,0.3953,27,23,0.8519,12,40,25,26,1
0,107,26,17,6,8,19,84,46,0.5476,60,36,0.6,24,10,0.4167,5,5,1,7,33,24,30,0
1,108,19,10,7,2,14,91,42,0.4615,72,35,0.4861,19,7,0.3684,21,17,0.8095,11,21,24,27,1
0,94,21,12,8,3,18,86,37,0.4302,49,25,0.5102,37,12,0.3243,12,8,0.6667,8,37,18,26,0
1,95,13,10,9,5,13,81,39,0.4815,57,32,0.5614,24,7,0.2917,15,10,0.6667,6,34,32,20,1
0,97,17,19,9,6,25,79,35,0.443,54,25,0.463,25,10,0.4,22,17,0.7727,7,42,25,24,1
1,91,21,15,10,5,18,88,32,0.3636,51,21,0.4118,37,11,0.2973,17,16,0.9412,8,34,22,28,0
0,91,21,18,13,4,23,84,37,0.4405,55,28,0.5091,29,9,0.3103,16,8,0.5,8,35,17,32,0
1,109,22,19,7,4,19,82,40,0.4878,58,31,0.5345,24,9,0.375,25,20,0.8,8,37,31,26,1
0,116,25,15,6,10,26,107,43,0.4019,73,32,0.4384,34,11,0.3235,21,19,0.9048,15,46,32,25,1
1,114,23,12,9,9,26,92,41,0.4457,67,31,0.4627,25,10,0.4,35,22,0.6286,7,38,24,29,0
0,101,21,12,11,6,20,91,41,0.4505,64,34,0.5313,27,7,0.2593,23,12,0.5217,9,30,30,18,1
1,95,21,20,7,6,19,81,34,0.4198,46,24,0.5217,35,10,0.2857,24,17,0.7083,13,40,27,30,0
0,106,20,16,7,1,16,80,34,0.425,60,29,0.4833,20,5,0.25,40,33,0.825,11,31,19,36,0
1,116,29,16,8,3,31,92,46,0.5,57,32,0.5614,35,14,0.4,14,10,0.7143,10,34,36,25,1
0,116,26,14,9,3,20,80,40,0.5,39,24,0.6154,41,16,0.3902,24,20,0.8333,7,30,34,24,0
1,119,27,14,12,3,18,82,43,0.5244,53,32,0.6038,29,11,0.3793,27,22,0.8148,9,32,30,39,1
0,129,35,14,6,7,27,91,49,0.5385,58,33,0.569,33,16,0.4848,18,15,0.8333,10,33,22,41,1
1,111,21,12,10,6,18,85,39,0.4588,62,32,0.5161,23,7,0.3043,35,26,0.7429,8,31,26,21,0
0,105,19,10,5,5,18,82,40,0.4878,61,33,0.541,21,7,0.3333,19,18,0.9474,8,29,28,25,1
1,95,27,14,5,6,17,80,35,0.4375,51,27,0.5294,29,8,0.2759,20,17,0.85,10,32,27,24,0
0,90,23,15,6,3,16,75,33,0.44,47,23,0.4894,28,10,0.3571,25,14,0.56,6,40,15,21,1
1,89,18,10,5,5,22,80,30,0.375,48,17,0.3542,32,13,0.4063,21,16,0.7619,5,39,24,20,0
0,104,14,14,4,4,19,82,40,0.4878,63,33,0.5238,19,7,0.3684,20,17,0.85,13,35,36,28,1
1,99,15,11,5,7,19,83,32,0.3855,41,17,0.4146,42,15,0.3571,23,20,0.8696,15,24,20,28,0
0,94,23,9,5,1,15,89,35,0.3933,62,30,0.4839,27,5,0.1852,23,19,0.8261,6,29,24,24,0
1,112,31,13,6,8,23,88,44,0.5,55,33,0.6,33,11,0.3333,14,13,0.9286,9,42,31,28,1
0,122,27,10,8,5,25,85,40,0.4706,50,25,0.5,35,15,0.4286,43,27,0.6279,10,37,37,26,1
1,116,19,15,7,5,30,90,37,0.4111,48,20,0.4167,42,17,0.4048,32,25,0.7813,12,35,22,37,0
0,79,13,19,6,3,15,73,26,0.3562,42,19,0.4524,31,7,0.2258,27,20,0.7407,11,28,9,28,0
1,107,23,14,15,5,26,77,40,0.5195,54,32,0.5926,23,8,0.3478,22,19,0.8636,8,34,25,28,1
0,93,19,13,4,2,19,77,33,0.4286,53,26,0.4906,24,7,0.2917,22,20,0.9091,6,32,25,28,0
1,110,22,12,6,7,17,75,40,0.5333,45,26,0.5778,30,14,0.4667,20,16,0.8,4,33,22,43,1
0,112,28,9,12,2,20,87,43,0.4943,63,35,0.5556,24,8,0.3333,19,18,0.9474,8,29,17,33,1
1,104,27,22,6,5,18,72,36,0.5,44,23,0.5227,28,13,0.4643,24,19,0.7917,8,34,24,28,0
0,93,17,22,7,9,16,80,41,0.5125,63,35,0.5556,17,6,0.3529,6,5,0.8333,9,44,25,29,1
1,91,18,9,12,2,14,96,38,0.3958,71,32,0.4507,25,6,0.24,14,9,0.6429,12,26,22,24,0
0,84,20,17,10,6,23,84,28,0.3333,53,16,0.3019,31,12,0.3871,19,16,0.8421,15,26,28,23,0
1,97,26,16,9,8,19,74,34,0.4595,53,27,0.5094,21,7,0.3333,25,22,0.88,14,30,24,32,1
0,95,22,10,3,3,25,97,35,0.3608,62,27,0.4355,35,8,0.2286,19,17,0.8947,14,36,15,20,0
1,108,22,9,1,4,19,87,41,0.4713,57,31,0.5439,30,10,0.3333,24,16,0.6667,9,41,23,30,1
0,112,34,14,8,1,19,85,47,0.5529,54,35,0.6481,31,12,0.3871,8,6,0.75,5,30,27,29,0
1,115,25,12,10,3,14,82,42,0.5122,53,30,0.566,29,12,0.4138,22,19,0.8636,7,28,29,29,1
0,114,18,22,14,6,19,85,35,0.4118,50,23,0.46,35,12,0.3429,35,32,0.9143,19,26,30,22,1
1,109,27,24,14,7,27,86,45,0.5233,57,36,0.6316,29,9,0.3103,14,10,0.7143,13,27,31,34,0
0,93,17,10,11,1,20,86,33,0.3837,48,20,0.4167,38,13,0.3421,19,14,0.7368,9,26,15,25,0
1,102,13,17,8,3,20,79,36,0.4557,65,28,0.4308,14,8,0.5714,26,22,0.8462,11,38,25,19,1
0,95,15,10,5,7,22,90,39,0.4333,64,34,0.5313,26,5,0.1923,16,12,0.75,15,35,25,26,0
1,97,21,10,4,1,17,81,33,0.4074,55,23,0.4182,26,10,0.3846,27,21,0.7778,12,32,26,34,1
0,89,14,14,7,3,21,78,34,0.4359,57,24,0.4211,21,10,0.4762,16,11,0.6875,5,33,17,21,0
1,100,18,15,7,4,18,74,34,0.4595,48,22,0.4583,26,12,0.4615,24,20,0.8333,5,36,24,26,1
0,101,25,15,6,9,20,97,44,0.4536,73,36,0.4932,24,8,0.3333,6,5,0.8333,16,35,21,23,0
1,104,19,12,8,5,11,88,38,0.4318,63,28,0.4444,25,10,0.4,25,18,0.72,15,29,25,27,1
0,111,23,15,10,2,25,86,43,0.5,56,33,0.5893,30,10,0.3333,24,15,0.625,11,37,32,28,1
1,97,16,14,7,2,19,85,36,0.4235,65,32,0.4923,20,4,0.2,29,21,0.7241,10,30,20,30,0
0,84,22,7,7,1,18,93,34,0.3656,73,29,0.3973,20,5,0.25,15,11,0.7333,7,28,23,20,0
1,119,29,18,4,4,17,88,44,0.5,47,30,0.6383,41,14,0.3415,21,17,0.8095,13,47,26,27,1
0,128,24,8,8,5,25,91,43,0.4725,49,25,0.5102,42,18,0.4286,31,24,0.7742,9,29,23,29,1
1,118,16,18,4,4,26,78,36,0.4615,38,19,0.5,40,17,0.425,35,29,0.8286,9,34,33,32,0
0,101,28,8,5,2,12,75,38,0.5067,40,21,0.525,35,17,0.4857,11,8,0.7273,3,19,23,30,0
1,113,25,12,3,3,15,72,46,0.6389,47,30,0.6383,25,16,0.64,6,5,0.8333,2,33,32,21,1
0,104,21,9,4,7,18,88,39,0.4432,62,27,0.4355,26,12,0.4615,17,14,0.8235,9,34,23,36,0
1,109,27,8,7,5,16,87,41,0.4713,58,33,0.569,29,8,0.2759,23,19,0.8261,6,37,26,26,1
0,117,28,17,12,3,24,85,44,0.5176,53,29,0.5472,32,15,0.4688,17,14,0.8235,7,20,28,22,0
1,120,24,19,11,5,18,82,44,0.5366,57,31,0.5439,25,13,0.52,31,19,0.6129,15,25,28,36,1
0,102,19,14,4,10,13,85,42,0.4941,60,35,0.5833,25,7,0.28,15,11,0.7333,16,33,28,24,1
1,85,15,10,6,4,19,83,35,0.4217,61,29,0.4754,22,6,0.2727,16,9,0.5625,10,24,22,19,0
0,106,22,17,11,5,23,94,40,0.4255,65,29,0.4462,29,11,0.3793,22,15,0.6818,15,31,24,20,0
1,113,24,16,9,13,17,85,42,0.4941,61,35,0.5738,24,7,0.2917,27,22,0.8148,10,32,27,34,1
0,86,19,23,10,7,23,80,33,0.4125,53,26,0.4906,27,7,0.2593,20,13,0.65,7,34,27,19,0
1,102,18,18,15,6,20,85,35,0.4118,58,26,0.4483,27,9,0.3333,26,23,0.8846,7,36,27,28,1
0,106,25,9,4,2,32,87,42,0.4828,61,34,0.5574,26,8,0.3077,17,14,0.8235,7,28,23,31,0
1,111,22,17,2,7,20,74,36,0.4865,53,27,0.5094,21,9,0.4286,40,30,0.75,9,34,24,29,1
0,119,24,14,2,2,20,98,42,0.4286,62,26,0.4194,36,16,0.4444,25,19,0.76,18,33,28,29,0
1,123,31,9,8,9,25,90,47,0.5222,67,37,0.5522,23,10,0.4348,24,19,0.7917,7,34,21,20,1
0,103,17,12,7,3,22,87,42,0.4828,61,34,0.5574,26,8,0.3077,17,11,0.6471,4,24,29,19,0
1,130,29,17,5,2,18,86,47,0.5465,56,31,0.5536,30,16,0.5333,23,20,0.8696,12,37,37,35,1
0,107,31,11,8,3,17,85,43,0.5059,52,34,0.6538,33,9,0.2727,15,12,0.8,7,23,25,28,0
1,112,29,15,5,2,19,74,42,0.5676,50,32,0.64,24,10,0.4167,22,18,0.8182,6,32,25,23,1
0,92,24,15,4,2,16,86,34,0.3953,67,27,0.403,19,7,0.3684,25,17,0.68,12,39,31,27,0
1,117,29,6,9,5,18,92,44,0.4783,60,32,0.5333,32,12,0.375,21,17,0.8095,8,38,33,27,1
0,112,14,11,4,7,22,80,39,0.4875,46,26,0.5652,34,13,0.3824,28,21,0.75,6,31,33,26,0
1,115,28,10,5,5,26,90,40,0.4444,59,27,0.4576,31,13,0.4194,25,22,0.88,15,32,30,33,1
0,109,27,14,5,10,20,73,39,0.5342,48,24,0.5,25,15,0.6,19,16,0.8421,6,31,27,29,1
1,94,18,14,4,3,19,85,36,0.4235,53,26,0.4906,32,10,0.3125,15,12,0.8,13,25,28,25,0
0,103,18,8,9,5,16,88,39,0.4432,59,27,0.4576,29,12,0.4138,16,13,0.8125,15,30,28,19,1
1,89,16,14,3,2,13,72,33,0.4583,46,27,0.587,26,6,0.2308,20,17,0.85,6,31,22,21,0
0,96,25,19,10,4,14,82,38,0.4634,54,31,0.5741,28,7,0.25,15,13,0.8667,10,35,22,31,1
1,81,25,19,14,8,14,83,32,0.3855,56,29,0.5179,27,3,0.1111,17,14,0.8235,11,27,20,21,0
0,115,18,14,6,6,21,84,42,0.5,68,36,0.5294,16,6,0.375,29,25,0.8621,13,34,33,31,1
1,106,24,13,5,4,22,86,40,0.4651,54,29,0.537,32,11,0.3438,24,15,0.625,9,27,24,19,0
0,95,19,11,7,8,15,95,39,0.4105,70,29,0.4143,25,10,0.4,14,7,0.5,9,38,17,27,1
1,92,23,17,8,3,22,85,36,0.4235,60,28,0.4667,25,8,0.32,20,12,0.6,11,44,24,25,0
0,108,29,8,3,1,11,88,44,0.5,65,33,0.5077,23,11,0.4783,11,9,0.8182,7,37,33,29,1
1,99,21,10,2,2,17,86,40,0.4651,64,28,0.4375,22,12,0.5455,11,7,0.6364,9,33,33,16,0
0,92,12,14,8,0,19,88,28,0.3182,52,13,0.25,36,15,0.4167,25,21,0.84,19,31,28,16,0
1,99,28,15,7,8,18,82,38,0.4634,45,28,0.6222,37,10,0.2703,17,13,0.7647,10,37,24,22,1
0,111,26,9,6,4,17,93,43,0.4624,67,37,0.5522,26,6,0.2308,28,19,0.6786,14,33,30,22,1
1,103,20,17,2,4,23,81,39,0.4815,52,25,0.4808,29,14,0.4828,17,11,0.6471,8,37,24,26,0
0,107,23,14,11,4,20,81,35,0.4321,44,23,0.5227,37,12,0.3243,31,25,0.8065,12,26,31,26,0
1,112,21,15,9,10,20,79,43,0.5443,61,35,0.5738,18,8,0.4444,23,18,0.7826,9,31,28,30,1
0,105,21,15,7,7,22,83,35,0.4217,54,25,0.463,29,10,0.3448,30,25,0.8333,12,36,21,29,1
1,98,18,13,7,5,21,94,38,0.4043,79,34,0.4304,15,4,0.2667,28,18,0.6429,18,27,24,24,0
0,121,30,15,9,4,13,84,49,0.5833,52,38,0.7308,32,11,0.3438,14,12,0.8571,7,35,29,24,1
1,104,21,12,10,1,16,92,40,0.4348,62,30,0.4839,30,10,0.3333,20,14,0.7,13,24,20,32,0
0,93,16,12,10,7,24,89,30,0.3371,58,21,0.3621,31,9,0.2903,32,24,0.75,16,37,23,30,0
1,98,20,14,5,11,24,94,40,0.4255,70,34,0.4857,24,6,0.25,16,12,0.75,16,40,31,26,1
0,83,18,12,6,3,19,77,34,0.4416,56,28,0.5,21,6,0.2857,13,9,0.6923,5,21,19,26,0
1,107,26,13,5,1,17,82,41,0.5,48,29,0.6042,34,12,0.3529,16,13,0.8125,10,36,40,18,1
0,89,14,17,8,5,20,81,33,0.4074,61,28,0.459,20,5,0.25,22,18,0.8182,10,32,18,31,0
1,107,22,17,11,5,20,91,41,0.4505,58,30,0.5172,33,11,0.3333,17,14,0.8235,16,37,21,22,1
0,115,26,7,11,3,19,103,45,0.4369,75,35,0.4667,28,10,0.3571,25,15,0.6,15,32,22,34,1
1,106,23,20,2,8,21,83,39,0.4699,52,29,0.5577,31,10,0.3226,24,18,0.75,4,37,31,22,0
0,97,23,13,5,0,18,93,39,0.4194,61,27,0.4426,32,12,0.375,9,7,0.7778,12,33,16,28,0
1,109,18,12,7,5,14,80,41,0.5125,64,34,0.5313,16,7,0.4375,24,20,0.8333,5,38,19,31,1
0,83,19,7,7,0,22,84,27,0.3214,49,17,0.3469,35,10,0.2857,23,19,0.8261,12,30,20,14,0
1,107,23,10,3,1,21,81,39,0.4815,51,28,0.549,30,11,0.3667,22,18,0.8182,10,43,28,22,1
0,97,12,10,10,11,28,87,35,0.4023,67,32,0.4776,20,3,0.15,29,24,0.8276,10,28,19,34,0
1,99,24,21,5,5,29,72,32,0.4444,50,24,0.48,22,8,0.3636,35,27,0.7714,6,35,29,28,1
0,95,25,10,12,6,19,96,40,0.4167,74,33,0.4459,22,7,0.3182,12,8,0.6667,10,26,30,23,0
1,122,31,14,7,9,13,80,44,0.55,49,31,0.6327,31,13,0.4194,27,21,0.7778,9,40,30,41,1
0,102,20,16,4,7,20,78,37,0.4744,44,22,0.5,34,15,0.4412,13,13,1,6,37,28,32,1
1,91,15,12,7,3,11,87,32,0.3678,64,25,0.3906,23,7,0.3043,29,20,0.6897,19,33,16,28,0
0,98,26,10,7,3,12,78,40,0.5128,49,32,0.6531,29,8,0.2759,15,10,0.6667,4,31,22,31,1
1,94,27,16,8,4,17,79,38,0.481,54,28,0.5185,25,10,0.4,10,8,0.8,7,32,29,25,0
0,99,24,14,6,5,24,81,35,0.4321,57,26,0.4561,24,9,0.375,26,20,0.7692,9,31,29,28,0
1,113,28,12,7,7,21,94,41,0.4362,57,30,0.5263,37,11,0.2973,29,20,0.6897,16,37,29,26,1
0,87,21,12,6,5,17,91,37,0.4066,68,33,0.4853,23,4,0.1739,13,9,0.6923,7,44,28,24,0
1,92,23,15,9,3,15,86,35,0.407,58,25,0.431,28,10,0.3571,16,12,0.75,4,46,17,32,1
0,125,26,9,3,2,24,91,42,0.4615,52,27,0.5192,39,15,0.3846,31,26,0.8387,11,37,23,35,0
1,128,27,6,4,7,26,90,47,0.5222,61,35,0.5738,29,12,0.4138,30,22,0.7333,7,35,35,36,1
0,113,26,17,8,3,18,90,41,0.4556,52,22,0.4231,38,19,0.5,14,12,0.8571,10,33,23,23,0
1,128,40,11,8,9,15,90,48,0.5333,57,31,0.5439,33,17,0.5152,19,15,0.7895,6,37,31,38,1
0,107,24,11,9,4,29,85,36,0.4235,47,25,0.5319,38,11,0.2895,26,24,0.9231,7,27,38,25,0
1,124,25,12,9,7,26,87,46,0.5287,62,37,0.5968,25,9,0.36,33,23,0.697,15,37,32,34,1
0,95,19,12,9,4,15,74,32,0.4324,43,20,0.4651,31,12,0.3871,25,19,0.76,7,30,27,28,0
1,109,25,11,8,6,19,79,41,0.519,49,29,0.5918,30,12,0.4,18,15,0.8333,7,33,28,34,1
0,101,21,13,10,2,22,92,37,0.4022,69,31,0.4493,23,6,0.2609,27,21,0.7778,10,33,24,23,0
1,126,37,16,8,7,18,86,51,0.593,63,40,0.6349,23,11,0.4783,17,13,0.7647,4,46,23,25,1
